energy,smiles
-7.6,CC[C@](C)(O)[C@@H]1C(CN2CCOCC2)=NNN1CC(=O)c1cccc(F)c1
-9.3,C[C@@H]1C(Cc2cc3ccccc3c(=O)o2)=NNN1c1nncn1NCc1ccc(F)cc1
-7.1,CCCC[C@@H]1C(C=O)=NNN1Cc1ccc(-n2cccn2)cc1
-8.0,C[C@H]1C(CN2CCCC[C@@H]2c2ncn[nH]2)=NNN1CC(=O)c1cccc(F)c1
-8.2,Cc1ccccc1C1=NNN(CC(=O)c2cccc(F)c2)[C@@H]1C(C)(C)O
-7.7,CC(C)(O)[C@H]1C(C[C@H]2C[C@@H]3CC[C@H]2C3)=NNN1C[C@H]1COc2ccccc2O1
-6.2,CCN1C2=CC=CCC2=CC=C1N1NN=C(Cn2c(C)csc2=O)[C@H]1CN(C)C
-5.6,CN(C)C(=O)[C@H]1C(CO)=NNN1C1=CC=C2CC=CC=C2N1C
-7.6,OCC1=NNN(c2ccc(CO)cc2)[C@@H]1C(O)(c1ccccc1)c1ccccc1
-6.3,C#C[C@@](C)(c1ccccc1)N1NN=C(CNS(C)(=O)=O)[C@H]1CN1CCOCC1
-8.4,O[C@H](c1ccccc1)[C@H]1C(CO[C@H]2CCCCO2)=NNN1C[C@H]1COc2ccccc2O1
-8.0,C=CCNC(=O)[C@H]1C(c2ccccc2)=NNN1CCCN1NN=C2C=CC=C[C@@H]21
-5.5,C#C[C@@](C)(c1ccccc1)N1NN=C(CN2[C@H](C)CCC[C@H]2C)[C@@H]1[C@@H](C)O
-7.3,CC(C)(O)[C@@H]1C(C[C@@H]2C[C@@H]3CC[C@H]2C3)=NNN1Cc1ccc(-n2cccn2)cc1
-6.0,C#C[C@@](C)(c1ccccc1)N1NN=C(C(C)(C)O)[C@@H]1c1ccc(F)cc1
-7.8,C[C@@](O)(C1=NNN(C[C@@H]2COc3ccccc3O2)[C@@H]1[C@@H](O)c1cccs1)C1CC1
-7.2,CCCCCC1=NNN(c2ccc(C(=O)NN)cc2)[C@H]1[C@@H]1CO1
-6.6,COC[C@H]1C(CN2CCO[C@H](CN(C)C)C2)=NNN1c1ccc(C(=O)C=O)cc1
-6.7,Cc1cc(C(F)(F)F)cnc1[C@H]1C(CO)=NNN1C1=CC=C2CC=CC=C2N1C
-7.8,CCOc1ccc(CN2NN=C(CNC)[C@@H]2c2ccc(F)cc2)cc1
-5.4,CN(C)[C@H]1C(C#CC=O)=NNN1c1nncn1NCc1ccc(F)cc1
-5.9,CCOC(=O)[C@H]1C(C(=O)Nc2ccc(C)cc2)=NNN1c1ccc(C(=O)C=O)cc1
-7.5,Cc1ccc(CN2NN=C(CN3CCCC3)[C@H]2CN)cc1C
-8.2,C[C@H]1C(CNc2ccc([N+](=O)[O-])cc2C#N)=NNN1CC(=O)c1cccc(F)c1
-6.6,C[C@H]1C(C[C@]2(C)CCCN2)=NNN1c1nncn1NCc1ccc(F)cc1
-6.8,OC(C1CC1)(C1CC1)[C@H]1C(c2ccccc2)=NNN1Cc1ccccc1
-7.0,C=C[C@@H]1C[C@@](C)([C@H]2C(C)=NNN2Cc2ccc(OCC)cc2)O1
-6.3,C#C[C@](C)(c1ccccc1)N1NN=C(C)[C@@H]1[C@]1(C)C[C@H](C=C)O1
-7.2,CC(=O)[C@H]1C(C(C)C)=NNN1c1ccc(CO)cc1
-6.7,CN1C2=CC=CCC2=CC=C1N1NN=C(c2ccccc2)[C@@H]1c1ccc(CO)s1
-5.7,C#C[C@@](C)(c1ccccc1)N1NN=C(CN(CC)CC)[C@@H]1CN
-6.4,C=CC1=NNN(c2ccnc3c(S(C)(=O)=O)cccc23)[C@H]1C(C)(C)OC(N)=O
-8.4,CC(C)(O)C1=NNN(Cc2ccc(-n3cccn3)cc2)[C@H]1c1ccc(C(F)(F)F)cc1
-6.5,CC1=NNN(c2cccc(CO)c2)[C@H]1[C@@H](C)c1ccccc1O
-7.0,Cc1ccc(CN2NN=C(C3CC3)[C@@H]2[C@H](O)C(C)C)cc1C
-7.1,COCC1=NNN(C[C@@H]2COc3ccccc3O2)[C@H]1[C@H]1OC[C@@H]1C
-7.4,CCOc1ccc([C@H]2C(CN)=NNN2CCc2ccc(-c3ncc[nH]3)cc2)cc1
-6.6,CS(=O)(=O)c1cccc2c(N3NN=C(CN)[C@H]3c3ccccc3)ccnc12
-7.1,C#C[C@@](C)(c1ccccc1)N1NN=C(COc2cc(C)ccc2C)[C@@H]1CNC
-7.7,C[C@H]1C(CN2CCOCC2)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-6.1,C#C[C@@](C)(c1ccccc1)N1NN=C(CO)[C@@H]1c1ccc(C(=O)OC)cc1
-6.3,CCCCC1=NNN(c2ccnc3c(S(C)(=O)=O)cccc23)[C@H]1[C@H]1CCCO1
-5.5,CCC1=NNN(C2=CC=C3CC=CC=C3N2C)[C@H]1[C@H](C)O
-6.4,C[C@H]1C(CNC2(c3nccs3)CCCC2)=NNN1c1ccc(C(=O)C=O)cc1
-7.9,C[C@H]1C(CCOC(=O)c2c[nH]c(C#N)c2)=NNN1c1ccc(CO)cc1
-7.1,C=C1C(CCCCCCC(=O)O)=NNN1Cc1ccc(OCC)cc1
-6.5,C=CCC1=NNN(c2ccc(F)cc2F)[C@@H]1[C@H]1CC(C)=NO1
-7.4,O=CC(=O)c1ccc(N2NN=C(c3ccccc3)[C@@H]2C(=O)Nc2ccccc2)cc1
-7.6,Cc1nscc1C(=O)OCCCC1=NNN(C[C@@H]2COc3ccccc3O2)[C@H]1C
-5.7,CCC1=NNN(c2ccnc3c(S(C)(=O)=O)cccc23)[C@H]1COc1c(C=O)cccc1OC
-7.3,CCOC(=O)[C@H](N)CC1=NNN(c2ccc(C(=O)NN)cc2)[C@H]1C
-7.0,CCCCC1=NNN(CCc2ccc(-c3ncc[nH]3)cc2)[C@H]1C1(O)CC1
-6.8,COC(C)(C)C1=NNN(CC(=O)c2ccc(C)cc2)[C@@H]1[C@H]1CO1
-7.9,CC1=NNN(CCc2ccc(-c3ncc[nH]3)cc2)[C@H]1[C@H]1C[C@@H]2CC[C@H]1C2
-6.4,C#C[C@@](C)(c1ccccc1)N1NN=C(CCO)[C@@H]1c1cc(CC(=O)OC)ccc1O
-7.4,C=C(C)[C@H]1C(C[C@@H](C)O)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-6.9,NCC[C@@H]1C(CN2CCCCC2)=NNN1c1cccc2ncccc12
-6.3,O=C(O)[C@H]1C(CN2C(=O)c3ccccc3C2=O)=NNN1c1ccc(CO)cc1
-7.1,CCC1=NNN(c2ccc(F)c([N+](=O)[O-])c2)[C@@H]1c1cccc(C)c1
-7.6,COc1ccc(CNn2cnnc2N2NN=C(COc3ccccc3-c3ncn[nH]3)[C@@H]2C)cc1
-7.5,CCN(CC)CC1=NNN(CC2=C[C@@H]3NCN=C3C=C2)[C@@H]1c1ccccc1
-7.1,CCOC(=O)C1=NNN(Cc2ccccc2)[C@H]1c1ccccc1F
-6.6,CN(CC1=NNN(c2ccc(CO)cc2)[C@H]1CCN)Cc1ccccc1
-6.2,C#CCN(CC1=NNN([C@@](C)(C#C)c2ccccc2)[C@H]1C)Cc1nnc(C)o1
-6.0,CC(C)[C@H](O)C1=NNN(c2ccc(CO)cc2)[C@@H]1C(=O)O
-6.8,CC(C)CNCC1=NNN(c2cccc3ncccc23)[C@H]1C
-6.2,C#C/C=C\C1=NNN(c2ccc(C(=O)C=O)cc2)[C@H]1C(C)=O
-8.5,OCC1=NNN(c2nncn2NCc2ccc(F)cc2)[C@H]1c1cnc2ccoc2c1
-7.9,Cc1cc(C)cc([C@H]2C(C(=O)O)=NNN2C[C@H]2COc3ccccc3O2)c1
-5.4,C#C[C@](C)(c1ccccc1)N1NN=C([C@@H](C)O)[C@@H]1[C@@]1(O)[C@H](C)CCCC1(C)C
-8.0,CCOc1ccc(CN2NN=C(C(=O)OC)[C@H]2c2cc(C)cc(C)c2)cc1
-8.8,O[C@H](c1ccc(F)cc1F)[C@H]1C(Cn2cncn2)=NNN1CCCN1NN=C2C=CC=C[C@@H]21
-6.1,C#C[C@](C)(c1ccccc1)N1NN=C(CC(=C)C)[C@@H]1C(C)(C)OCCC#N
-8.0,C#C[C@](C)(c1ccccc1)N1NN=C(COc2ccc(C)cc2C)[C@@H]1CNCC
-7.4,CC[C@](C)(O)[C@H]1C(CN2CCOCC2)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-6.9,CN1C2=CC=CCC2=CC=C1N1NN=C(CO)[C@@H]1c1cnccc1OCc1ccccc1
-6.8,CC1=NNN(c2ccc(C(=O)NN)cc2)[C@H]1[C@H]1CC[C@H]2N(c3ccccc3)CCN12
-7.3,COC[C@H]1O[C@@H]1[C@@H]1C(C(C)(C)C)=NNN1C[C@@H]1COc2ccccc2O1
-6.2,OCCOCC1=NNN(c2cccc(CO)c2)[C@H]1CN1CCCCC1
-6.4,C=C[C@@H]1C[C@@](C)([C@H]2C(C)=NNN2c2ccc(C(=O)C=O)cc2)O1
-7.0,O=Cc1ccc(C2=NNN(c3cccc4ncccc34)[C@H]2c2ccc(F)cc2)cc1
-7.4,NNC(=O)c1ccc(N2NN=C(CNCCO)[C@H]2c2ccccc2)cc1
-5.8,C[C@@H]1C(CN)=NNN1c1cccc2cccnc12
-6.9,CCCC1=NNN(Cc2ccc(OCC)cc2)[C@H]1C(=O)OC
-5.2,CCN(CC)CC1=NNN(c2cc3c(cc2[N+](=O)[O-])OCCO3)[C@H]1CCN
-7.5,C#Cc1ccc(C2=NNN(c3ccc(F)cc3F)[C@H]2c2ccc([N+](=O)[O-])cc2)cc1
-5.5,C#C[C@](C)(c1ccccc1)N1NN=C(CN)[C@@H]1C(=O)OCC
-6.5,NNC(=O)c1ccc(N2NN=C(CO)[C@@H]2c2ccsc2)cc1
-6.1,CC(C)C(=O)NCC1=NNN(c2nncn2NCc2ccc(F)cc2)[C@H]1CN1CCCC1
-5.6,COC[C@@H]1C(CN2C[C@H](C)O[C@@H](C)C2)=NNN1c1ccc(F)c([N+](=O)[O-])c1
-6.2,CCN1C2=CC=CCC2=CC=C1N1NN=C(c2ccc(C)cc2C)[C@@H]1C(=O)O
-6.6,C#C[C@](C)(c1ccccc1)N1NN=C(CO)[C@@H]1C1=C(C)C(=O)C=C1
-6.5,CCC1=NNN(c2nncn2NCc2ccc(OC)cc2)[C@@H]1COc1ccccc1O
-6.7,C#C[C@@](C)(c1ccccc1)N1NN=C(C[C@H](O)CC)[C@@H]1c1ccccc1
-5.8,C=CC1=NNN(c2ccc(CO)cc2)[C@H]1C(C)(C)O
-7.4,C=CC1=NNN(CC2=C[C@@H]3NCN=C3C=C2)[C@H]1C(C)(C)OC(N)=O
-5.8,CC(=O)C#CC1=NNN(c2cccc3cccnc23)[C@H]1C(C)=O
-6.8,N#Cc1ncc([C@@H]2C(CO)=NNN2c2cccc3cccnc23)cc1F
-7.8,C=CCNC[C@@H]1C(COc2ccc(C)cc2)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-5.9,Fc1ccc(N2NN=C(C3CC3)[C@@H]2c2nccs2)c(F)c1
-6.7,CC(C)(O)C1=NNN(c2ccc(C(=O)C=O)cc2)[C@H]1[C@@H](O)c1ccccc1F
-7.0,CC(=O)O[C@@H](C)CC1=NNN(c2ccc(C(=O)NN)cc2)[C@H]1CN1CCN(C)CC1
-7.9,OC[C@H]1C(COCc2ccccc2)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-6.7,CC1=NNN(c2ccc(CO)cc2)[C@H]1[C@H]1CCCCC1=O
-8.3,CC1=NNN(Cc2ccc(-n3cccn3)cc2)[C@H]1C1=C[C@H](C)CCC1
-8.6,Cc1ccc(C(=O)CN2NN=C(Cn3ncc(N4CCN(C)CC4)cc3=O)[C@H]2C)cc1
-7.2,CC(C)(O)C1=NNN(C[C@@H]2COc3ccccc3O2)[C@@H]1[C@@H]1CO1
-6.1,COC(=O)[C@@H]1C(c2ccc(C=O)cc2)=NNN1c1ccc(C(=O)NN)cc1
-5.7,CCn1ncc(C2=NNN(c3ccc(F)cc3F)[C@H]2C(=O)O)c1C1CC1
-6.8,C=CC[C@@H]([C@H]1C(c2ccccc2)=NNN1c1ccc(C(=O)NN)cc1)N1CCOCC1
-8.3,Cc1ccc(CN2NN=C(CN3CCCCC3)[C@@H]2[C@@H](O)c2ccccc2)cc1C
-5.8,CCOC(=O)C1=NNN(c2cc(NC(N)=S)ccc2C)[C@H]1c1ccc(C)cc1
-6.4,COc1ccc(CNn2cnnc2N2NN=C(CN3[C@@H](C)CCC[C@H]3C)[C@@H]2[C@@H](C)O)cc1
-5.8,CCC[C@H]1C(CCO)=NNN1c1cc2c(cc1[N+](=O)[O-])OCCO2
-6.1,OCc1cccc(N2NN=C(c3ccccc3)[C@@H]2[C@@]23CCOC[C@@H]2O3)c1
-7.4,O=C(C1CC1)[C@@H]1C(C2CC2)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-6.7,O=CC(=O)c1ccc(N2NN=C(c3ccccc3)[C@@H]2C(=O)c2cccs2)cc1
-7.7,C/C=C/C(=O)NCC1=NNN(Cc2ccc(OCC)cc2)[C@H]1CN(C)C
-7.3,CCn1ncc(C2=NNN(CC(=O)c3ccc(C)cc3)[C@H]2C(=O)OC)c1C1CC1
-8.0,N#Cc1ccccc1[C@@H]1C(CO)=NNN1Cc1ccc(-n2cccn2)cc1
-6.2,CCC(C)(C)OOC(C)(C)C1=NNN(c2ccc(C(=O)C=O)cc2)[C@@H]1C(=O)O
-6.8,CCOc1ccc(CN2NN=C(C[C@@H](C)C(=O)OC)[C@@H]2C)cc1
-7.8,Cc1ccc(C(=O)CN2NN=C(CN3CCCC3)[C@@H]2[C@]2(C)CCCC(C)(C)O2)cc1
-6.0,CC1=NNN(c2ccnc3c(S(C)(=O)=O)cccc23)[C@H]1C1=CC(=O)CCC1
-8.9,O=C(O)c1ccc([C@H]2C(c3ccccc3)=NNN2C[C@@H]2COc3ccccc3O2)cc1
-6.7,CC(C)(C)C1=NNN(Cc2ccccc2)[C@H]1c1ccco1
-8.2,C[C@H](O)[C@@H]1C(CN2[C@@H](C)CCC[C@H]2C)=NNN1C[C@H]1COc2ccccc2O1
-7.1,O[C@@H](C1=NNN(c2nncn2NCc2ccc(F)cc2)[C@@H]1C(F)(F)F)C1CCCCC1
-8.0,C[C@H](O)CC1=NNN(c2ccc(C(=O)NN)cc2)[C@H]1C
-7.4,COCC1=NNN(Cc2ccc(-n3cccn3)cc2)[C@H]1CN1CCCC1
-6.1,CC[C@@](C)(O)[C@H]1C(C)=NNN1c1ccnc2c(S(C)(=O)=O)cccc12
-5.9,OCC#C[C@H]1CC[C@@H]2[C@H]1CC[C@H]2[C@H]1C(CO)=NNN1c1nncn1NCc1ccc(F)cc1
-6.8,CCOC(=O)[C@H]1C(CNC(=O)OC(C)(C)C)=NNN1c1cccc2cccnc12
-6.1,C#C[C@](C)(c1ccccc1)N1NN=C(CN2CCCC2=O)[C@H]1c1cccnc1
-7.8,C[C@H](O)[C@H]1C([C@@H](C)O)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-7.5,CCOC(=O)C1=NNN(Cc2ccc(-n3cccn3)cc2)[C@H]1c1ccccc1[N+](=O)[O-]
-6.8,C[C@H]1CC(C)(C)C[C@](CO)(NCC2=NNN(Cc3ccc(-n4cccn4)cc3)[C@H]2C)C1
-5.5,COC(=O)[C@@H]1C(CCO)=NNN1c1nncn1NCc1ccc(OC)cc1
-6.8,Cc1cccc(OC(N)=O)c1CC1=NNN(C2=CC=C3CC=CC=C3N2C)[C@H]1CO
-7.9,C[C@](O)(C1CC1)[C@H]1C(C2CC2)=NNN1CCCN1NN=C2C=CC=C[C@@H]21
-7.4,COC[C@@H]1C(COc2ccc(C)cc2OC)=NNN1Cc1ccccc1
-5.1,CCC1=NNN(c2nncn2NCc2ccc(OC)cc2)[C@H]1[C@H]1CCCCN1C
-6.2,CCC1=NNN(c2cccc3ncccc23)[C@H]1C(=O)C(F)(F)F
-6.9,CC1=NNN(CC(=O)c2cccc(F)c2)[C@H]1[C@@]1(C)C[C@@H]1C(=O)O
-8.0,CCc1ncc(C(=O)NCCC2=NNN(c3cccc4cccnc34)[C@@H]2C)s1
-8.4,O=C(CN1NN=C(c2ccccc2)[C@@H]1c1ccc(C(=O)O)o1)c1cccc(F)c1
-8.4,COC(=O)C1=NNN(C[C@@H]2COc3ccccc3O2)[C@H]1c1ccccc1C
-7.2,CCn1cc(C2=NNN(Cc3ccc(-n4cccn4)cc3)[C@@H]2C(=O)OC)c(C2CC2)n1
-7.8,COc1ccc([C@@H](O)[C@H]2C(c3ccccc3)=NNN2Cc2ccc(-n3cccn3)cc2)cc1
-8.1,CC[C@H](O)[C@H]1C(CN2CCN(C)CC2)=NNN1C[C@@H]1COc2ccccc2O1
-8.5,CCn1cc([C@H]2C(c3ccccc3)=NNN2CCCN2NN=C3C=CC=C[C@@H]32)ccc1=O
-7.5,CCC(O)(CC)[C@@H]1C(CN2CCOCC2)=NNN1Cc1ccc(C)c(C)c1
-7.5,C[C@H](C1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@@H]1C1CC1)C1CC1
-8.7,CCOc1ccc(CN2NN=C(Cn3nnn(-c4ccccc4C)c3=O)[C@@H]2C)cc1
-5.5,CC[C@H](O)C1=NNN(c2ccc(F)c([N+](=O)[O-])c2)[C@H]1[C@@H](O)CC
-5.8,CCC[C@H](O)[C@H]1C(c2ccccc2)=NNN1c1nncn1NCc1ccc(F)cc1
-6.8,CCC(=O)[C@H]1C(/C=C/c2ccccc2)=NNN1c1ccnc2c(S(C)(=O)=O)cccc12
-8.1,Cc1ccc(C(=O)CN2NN=C(COc3ccccc3[N+](=O)[O-])[C@@H]2CO)cc1
-6.0,C[C@H]1CCC[C@H](C)N1CC1=NNN(C2=NS(=O)(=O)c3ccccc32)[C@H]1[C@@H](C)O
-6.8,O=C1CCCN1CC1=NNN(c2cccc(CO)c2)[C@H]1CN1CCCC1=O
-6.8,CC1=NNN(c2ccc(C(=O)NN)cc2)[C@H]1C1(C)OCCO1
-5.3,C=C(C)[C@H]1C(CC)=NNN1c1ccc(F)c([N+](=O)[O-])c1
-6.3,N#Cc1ccccc1NC(=O)[C@H]1C(c2ccccc2)=NNN1c1ccc(CO)cc1
-5.9,CC1=NNN(c2nncn2NCc2ccc(F)cc2)[C@H]1c1c(C)noc1C
-5.9,CC1=NNN(c2ccnc3c(S(C)(=O)=O)cccc23)[C@H]1[C@@H]1OCC[C@H](C)O1
-7.2,C=CCC[C@](C)(O)[C@@H]1C(CN2CCOCC2)=NNN1Cc1ccc(OCC)cc1
-7.6,O=C(O)c1ccc([C@@H]2C(C3(O)CCCCC3)=NNN2Cc2ccccc2)s1
-8.0,CN(C)CC1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@@H]1c1ccc(-c2ccn[nH]2)s1
-6.7,O=C1CCCN1CC1=NNN(c2ccc(F)cc2F)[C@H]1CN1CCCC1
-5.9,CCN1C2=CC=CCC2=CC=C1N1NN=C(CCCO)[C@@H]1C(C)(C)C
-6.9,Fc1ccc(N2NN=C(CN3CCCCC3)[C@H]2c2ccccn2)c(F)c1
-6.5,C#C[C@@](C)(c1ccccc1)N1NN=C(c2ccccc2)[C@@H]1c1cnnc2ccccc12
-5.7,CC[C@H](OC(C)=O)[C@H]1C(CN2CCCCC2)=NNN1c1cc(NC(N)=S)ccc1C
-7.0,CC[C@@]1(O)C[C@H](C)N(CC2=NNN(C3=CC=C4CC=CC=C4N3C)[C@@H]2C)C[C@@H]1C
-8.4,C[C@@H]1C(Cn2ncc(N3CCOCC3)cc2=O)=NNN1C[C@H]1COc2ccccc2O1
-8.0,C#C[C@@](C)(c1ccccc1)N1NN=C(COc2ccc(OCCO)cc2)[C@@H]1C
-6.6,CC1=NNN(c2ccc(C(=O)NN)cc2)[C@@H]1[C@@]1(C)OCC1(C)C
-8.5,C/C(=C/C(=O)NCC1=NNN(c2cc3c(cc2[N+](=O)[O-])OCCO3)[C@@H]1c1ccccc1)C1CC1
-7.3,C=C[C@H](O)C#CC1=NNN(CC2=C[C@@H]3NCN=C3C=C2)[C@@H]1/C=C/CO
-8.0,O[C@@H](CC1=NNN(c2ccc(F)cc2F)[C@@H]1c1ccccc1)c1ccccc1
-7.3,O=CC(=O)c1ccc(N2NN=C(c3cnn(C4CCCC4)c3)[C@@H]2C(=O)O)cc1
-8.0,CC1=NNN(C[C@@H]2COc3ccccc3O2)[C@H]1C(F)(F)F
-6.7,CC1=NNN(c2cccc(CO)c2)[C@H]1[C@@H]1CC[C@H]2N(c3ccccc3)CCN12
-6.3,C#C[C@](C)(c1ccccc1)N1NN=C(CN2CCOCC2)[C@@H]1C(C)(C)OCCC#N
-7.0,OCCC1=NNN(Cc2ccc(-n3cccn3)cc2)[C@H]1CCO
-7.2,C[C@H]1C(CCC2(O)CCOCC2)=NNN1c1cccc2cccnc12
-7.4,CCOc1ccc(CN2NN=C(CCO)[C@@H]2c2ccc(C=O)cc2)cc1
-6.6,O=[N+]([O-])c1cc(N2NN=C(CO)[C@@H]2[C@@H](O)c2ccccc2)ccc1F
-7.8,C[C@H]1C(CN2CCC(OC[C@@H]3CCCO3)CC2)=NNN1CC1=C[C@H]2NCN=C2C=C1
-8.5,CN(C)CC1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@@H]1c1cccc(/C=N\O)c1
-6.8,CC(C)CNCC1=NNN(c2cc3c(cc2[N+](=O)[O-])OCCO3)[C@@H]1c1ccccc1
-5.4,CC#Cc1ccc(C#CC2=NNN(c3ccc(CO)cc3)[C@@H]2[C@@H](O)CO)s1
-8.0,CCC1=NNN(Cc2ccc(-n3cccn3)cc2)[C@H]1[C@@H]1CC=CC[C@H]1N
-5.9,CCC[C@H]1C(C[C@@H](C)O)=NNN1c1nncn1NCc1ccc(OC)cc1
-6.7,CCOC(=O)[C@@H]1C(C2CC2)=NNN1c1ccc(CO)cc1
-7.3,CC1=CC(O)=C(C(=O)[C@H]2C(c3ccccc3)=NNN2c2cccc3ncccc23)CC1
-6.2,N#CCCOCC1=NNN(c2nncn2NCc2ccc(F)cc2)[C@H]1C[C@H]1C[C@H]2CC[C@@H]1C2
-5.5,O=[N+]([O-])c1cc(N2NN=C(CN3CCOCC3)[C@@H]2COCCO)ccc1F
-5.6,COC(=O)C1=NNN(c2ccnc3c(S(C)(=O)=O)cccc23)[C@@H]1C(=O)OC
-6.3,CCC1=NNN(c2ccc(F)cc2F)[C@H]1CNC(=O)OC(C)(C)C
-8.1,COC(=O)Nc1cccc(NCC2=NNN(CC(=O)c3cccc(F)c3)[C@H]2C)c1
-6.5,CC(=O)Nc1ccccc1[C@H]1C(CO)=NNN1c1ccc(F)c([N+](=O)[O-])c1
-5.7,CC1=NNN(c2cccc3ncccc23)[C@@H]1[C@@H](C)Oc1ccccc1
-6.1,CCCCCC1=NNN(c2cc(NC(N)=S)ccc2C)[C@H]1[C@H](C)O
-7.1,CC[C@H]1C(C#CCCN(CC)CC)=NNN1C1=NS(=O)(=O)c2ccccc21
-7.9,C=C(C1CC1)[C@H]1C(C2CC2)=NNN1C[C@@H]1COc2ccccc2O1
-6.0,C#C[C@@](C)(c1ccccc1)N1NN=C(C(C)C)[C@H]1C(=O)OCC
-5.3,C#C[C@H]([C@H]1C(C(=C)C)=NNN1[C@](C)(C#C)c1ccccc1)N(C)C
-8.0,C[C@@H](O)CNCC1=NNN(CCc2ccc(-c3ncc[nH]3)cc2)[C@H]1c1ccccc1
-6.7,C[C@H]1C(COc2ccccc2-c2nnco2)=NNN1c1ccnc2c(S(C)(=O)=O)cccc12
-7.0,CC1=NNN(c2cccc3ncccc23)[C@H]1[C@H](C)N1NN=C2C=CC=C[C@@H]21
-7.4,C=C[C@H]1O[C@@H]1[C@H]1C(C(C)(C)C)=NNN1Cc1ccc(-n2cccn2)cc1
-7.1,C[C@@H]1C(CCOC(=O)c2ccccc2N)=NNN1Cc1ccc(-n2cccn2)cc1
-6.1,CNC(=O)C1=NNN(c2cccc(CO)c2)[C@H]1C(=O)NC
-7.6,CCOc1ccc(CN2NN=C(CO)[C@H]2c2cc(OC)ccn2)cc1
-5.5,NCC1=NNN(c2ccc(F)c([N+](=O)[O-])c2)[C@@H]1c1cccs1
-8.6,CCOc1ccc(CN2NN=C(CNNC(=O)c3ccncc3)[C@H]2c2ccccc2)cc1
-7.5,CCNC(=O)c1ccc(NCC2=NNN(c3cccc4cccnc34)[C@@H]2C)c(C)c1
-7.6,C[C@H]1C(Cc2ccccc2CO)=NNN1c1ccc(CO)cc1
-7.8,C[C@H](O)[C@H]1C(c2cccnc2)=NNN1CCCN1NN=C2C=CC=C[C@@H]21
-7.2,C#C[C@@](C)(c1ccccc1)N1NN=C(c2ccccc2)[C@@H]1C(=O)Nc1cccc(F)c1
-5.8,CCC[C@@H]1C(CCO)=NNN1C1=CC=C2CC=CC=C2N1C
-8.0,COc1cccc(C2=NNN(CCCN3NN=C4C=CC=C[C@@H]43)[C@H]2C(=O)O)c1
-7.3,C#C[C@](C)(c1ccccc1)N1NN=C(CNC(=O)OC(C)(C)C)[C@H]1C(=O)OC
-6.2,C/C=C\[C@H]1C(C#C/C=C/C(=O)OC)=NNN1c1cc(NC(N)=S)ccc1C
-5.9,CC[C@@H](C)NCC1=NNN(c2ccc(F)c([N+](=O)[O-])c2)[C@H]1c1ccccc1
-7.9,CC1=NNN(CC(=O)c2cccc(F)c2)[C@@H]1c1cccc(F)c1
-5.8,C/C=C\[C@H]1C(C#C/C=C\CO)=NNN1C1=CC=C2CC=CC=C2N1C
-6.9,C#C[C@@](C)(c1ccccc1)N1NN=C(C)[C@H]1[C@@H](C)N1NN=C2C=CC=C[C@@H]21
-8.1,C#C[C@@](C)(c1ccccc1)N1NN=C(COc2cccc(C(N)=O)c2)[C@@H]1COC
-6.1,C#CCCC[C@H]1C(CCCCO)=NNN1c1nncn1NCc1ccc(F)cc1
-7.9,C/C(=N\O)c1ccc([C@H]2C(c3ccccc3)=NNN2Cc2ccc(-n3cccn3)cc2)s1
-7.7,CCCCCCC1=NNN(c2ccc(C(=O)C=O)cc2)[C@H]1c1cncc(C(=O)NN)c1
-6.9,COCC1=NNN(C[C@@H]2COc3ccccc3O2)[C@@H]1[C@@]1(C)CO1
-7.1,C[C@H](O)CCC1=NNN(Cc2ccccc2)[C@H]1C
-7.1,CCOC1=CC(=O)[C@@H](CC2=NNN(c3cccc4cccnc34)[C@@H]2C)CC1
-7.5,CCC1=NNN(C[C@@H]2COc3ccccc3O2)[C@H]1CC
-7.3,CCOC(=O)c1ccc([C@H]2C(C(C)(C)O)=NNN2c2nncn2NCc2ccc(F)cc2)nc1
-6.6,CCCC1=NNN(Cc2ccccc2)[C@H]1[C@@H]1C=CC(=O)O1
-5.8,COC(=O)[C@H]1C(CO)=NNN1c1ccc(C(=O)C=O)cc1
-5.6,CCCC[C@@H]1C(CO)=NNN1c1cccc2ncccc12
-6.5,CS(=O)(=O)c1cccc2c(N3NN=C(C4CC4)[C@@H]3c3ccccc3C=O)ccnc12
-5.9,C/C=C\[C@H]1C(CCC)=NNN1c1cccc(CO)c1
-6.3,CC(C)(O)[C@H]1C(C#CCN2CCOCC2)=NNN1c1ccc(F)cc1F
-6.2,CCC(O)(CC)[C@H]1C(CN2CCCC2)=NNN1C1=NS(=O)(=O)c2ccccc21
-7.9,C[C@@H]1C[C@@H]1C1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@H]1C1(C)CC1
-7.5,CNCC1=NNN(CC(=O)c2cccc(F)c2)[C@H]1c1cncnc1
